041331091398	GOYA CUT GREEN BEANS
041331091688	GOYA PEAS AND CARROTS
041331091695	GOYA WHOLE KERNEL CORN
041331091701	GOYA MIXED VEGETABLES
041331091732	GOYA CHOPPED SPINACH
041331091749	GOYA CUT LEAF SPINACH
041331091985	GOYA FAJITA MIX
041331092166	GOYA WHOLE KERNEL CORN
041331092173	GOYA YELLOW CHILI PEPPERS
041331092180	GOYA RED HOT PEPPER
041331092197	GOYA OLLUCO ROOTS
041331092203	GOYA YELLOW POTATOES
041331092241	GOYA SLICED KERNAL CORN 8 PIECES
041331092319	GOYA FRUTA GUAYABA WHOLE
041331092326	GOYA FRUTA LULO WHOLE
041331092333	GOYA FRUTA TAMARILLO
041331092357	Goya Fruta Mango Pulp
041331092364	Goya Fruta Papaya Pulp
041331092388	Goya Fruta Guanabana Pulp
041331092401	GOYA FRUTA WHOLE TEJOCOTES
041331092418	GOYA FRUTA WHOLE ZAPOTE-MAMEY
041331092517	GOYA YELLOW POTATO
041331092524	GOYA YELLOW CASSAVA
041331092791	GOYA MARANON
041331092807	GOYA FRUTA WHOLE PLUMS
041331092814	GOYA FRUTA WHOLE GREEN MANGO
041331092951	GOYA WHOLE STRAWBERRIES
041331092968	GOYA BERRY BLEND
041331092975	GOYA TROPICAL BLEND
041331093408	GOYA STEAMBEST MIXED VEGETABLES
041331093446	GOYA STEAM BEST VEGETABLES
041331094061	GOYA ACAI WITH MANGO PULP BLEND
041331094078	GOYA ACAI WITH PASSION FRUIT PULP BLEND
041331094085	GOYA ACAI WITH GUAVA PULP BLEND
041331124614	GOYA WHOLE GREEN PEAS
041331125314	GOYA TENDER SWEET PEAS
041331125390	GOYA CUT GREEN  BEANS
041331125536	GOYA PEAS AND CARROTS
041331125567	Goya Golden Corn
041331125697	GOYA SLICED BEETS
041331125734	GOYA SLICED CARROTS
041331125819	GOYA GREEN LIMA BEANS
041331125963	GOYA WHITE HOMINY
041331125970	GOYA GOLDEN HOMINY
041345517181	OREGON RED TART CHERRIES
041415000414	PUBLIX STEMS & PIECES MUSHROOMS
041415001466	PUBLIX WHOLE STRAWBERRIES
041415001534	PUBLIX CHOPPED SPINACH
041415002463	PUBLIX BLUEBERRIES
041415002531	PUBLIX LEAF SPINACH
041415002852	PUBLIX WHITE POTATOES
041415003149	PUBLIX PINEAPPLE SLICES
041415003415	PUBLIX WHOLE KERNEL GOLDEN SWEET CORN
041415003460	PUBLIX BLACKBERRIES
041415003859	PUBLIX RED POTATOES
041415003866	PUBLIX COLESLAW
041415004146	PUBLIX PINEAPPLE CRUSHED
041415004412	PUBLIX SWEET GREEN PEAS
041415004467	PUBLIX RASPBERRIES
041415004856	PUBLIX IDAHO POTATOES
041415004863	PUBLIX ITALIAN SALAD BLEND
041415005143	PUBLIX PINEAPPLE CHUNKS
041415006461	PUBLIX DARK SWEET CHERRIES
041415006867	PUBLIX CLASSIC SALAD
041415007413	PUBLIX TOMATO PASTE
041415008144	PUBLIX PINEAPPLE SLICES
041415008410	PUBLIX TOMATO PASTE
041415008465	PUBLIX MIXED BERRIES STRAW, BLACK, BLUE, RASP
041415008533	PUBLIX CHOPPED BROCCOLI
041415008861	PUBLIX SPINACH
041415009141	PUBLIX CRUSHED PINEAPPLE
041415009462	PUBLIX SLICED PEACHES
041415009851	PUBLIX RUSSET BURBANK IDAHO POTATOES
041415009868	PUBLIX ROMAINE HEARTS 3 COUNT
041415010147	PUBLIX PINEAPPLE CHUNKS
041415010468	PUBLIX MIXED FRUIT
041415010864	PUBLIX BABY CUT CARROTS
041415011465	PUBLIX WHOLE STRAWBERRIES
041415011861	PUBLIX BABY CUT CARROTS
041415012462	PUBLIX MIXED FRUIT
041415012868	PUBLIX BABY-CUT CARROTS
041415013469	PUBLIX BLUEBERRIES
041415014466	PUBLIX TRIPLE BERRY BLUE, BLACK, RASP
041415014862	PUBLIX SPRING MIX SALAD BLEND
041415015463	PUBLIX MANGO CHUNKS
041415015869	PUBLIX AMERICAN SALAD BLEND
041415016460	PUBLIX DARK SWEET CHERRIES
041415016866	PUBLIX WHITE WHOLE MUSHROOMS
041415017863	PUBLIX WHITE WHOLE MUSHROOMS
041415018860	PUBLIX WHITE SLICED MUSHROOMS
041415019867	PUBLIX WHITE PREWASHED SLICED MUSHROOMS
041415020535	PUBLIX COOKED SQUASH
041415021860	PUBLIX BABY BELLA WHOLE MUSHROOMS
041415022867	PUBLIX BABY BELLA SLICED MUSHROOMS
041415023864	PUBLIX PORTABELLA MUSHROOM CAPS
041415024861	PUBLIX PORTABELLA SLICED MUSHROOMS
041415025868	PUBLIX ORGANIC SLICED PORTABELLA MUSHROOMS
041415026537	PUBLIX CORN ON THE COB 4 EARS
041415026865	PUBLIX GREENWISE ORGANIC PORTABELLA CAPS
041415027534	PUBLIX CORN ON THE COB 8 MINI EARS
041415027862	PUBLIX GREENWISE ORGANIC WHOLE WHITE MUSHRMS
041415028869	PUBLIX SHIITAKE WHOLE MUSHROOMS
041415029149	PUBLIX FRUIT COCKTAIL IN 100% FRUIT JUICE FROM CON
041415029538	PUBLIX GREEN PEAS
041415029866	PUBLIX GOURMET BLEND MUSHROOMS
041415030145	PUBLIX YELLOW CLING PEACH HALVES
041415030534	PUBLIX MIXED VEGETABLES
041415031142	PUBLIX YELLOW CLING PEACH SLICES IN 100% JUICE
041415031531	PUBLIX KERNEL CORN
041415032149	PUBLIX BARTLETT PEAR HALVES
041415034532	PUBLIX DICED GREEN PEPPERS
041415038868	PUBLIX HEARTS OF ROMAINE
041415039148	PUBLIX CHUNKY MIXED FRUIT IN FRUIT CONCENTRATE
041415042148	PUBLIX UNSWEETENED APPLE SAUCE 6-4OZ CUPS
041415042414	PUBLIX WHOLE PEELED TOMATOES
041415042513	PUBLIX YUCA CASSAVA
041415043534	PUBLIX CHOPPED ONIONS
041415044852	PUBLIX LEMONS
041415045859	PUBLIX PETITE RED POTATOES
041415045866	PUBLIX BABY SPINACH
041415047419	PUBLIX SLICED BEETS
041415047532	PUBLIX CUT GREEN BEANS
041415047853	PUBLIX YELLOW ONIONS
041415048416	PUBLIX ORIGINAL CUT BEETS
041415048539	PUBLIX WHOLE GREEN BEANS
041415049413	PUBLIX SLICED WHITE POTATOES
041415049536	PUBLIX SLICED MUSHROOMS
041415049857	PUBLIX GOLD POTATOES
041415050419	PUBLIX WHOLE WHITE POTATOES
041415051416	PUBLIX SLICED SWEET CARROTS
041415052147	PUBLIX UNSWEETENED APPLESAUCE
041415053410	PUBLIX MIXED VEGETABLES
041415054417	PUBLIX ORIGINAL CUT GREEN BEANS
041415054851	PUBLIX WHOLE CALIFORNIA CARROTS
041415055414	PUBLIX FRENCH STYLE GREEN BEANS
041415055858	PUBLIX WHOLE CALIFORNIA CARROTS
041415056855	PUBLIX WHOLE CALIFORNIA CARROTS
041415057418	PUBLIX SWEET GREEN PEAS
041415057852	PUBLIX SNACK SIZE CARROTS 4-3OZ PACKS
041415058415	PUBLIX SMALL SWEET GREEN PEAS
041415058859	PUBLIX DIP CHIP CARROTS
041415059412	PUBLIX WHOLE KERNEL CRISPY SWEET CORN
041415059856	PUBLIX CRINKLE-CUT CARROT COINS
041415060418	PUBLIX VEGGI-GREEN FRENCH STYLE GREEN BEANS
041415060852	PUBLIX CARROT STICKS
041415061415	PUBLIX VEGGI-GREEN WHOLE GREEN BEANS
041415061538	PUBLIX WHOLE POD EDAMAME
041415061859	PUBLIX MATCHSTICK CARROTS
041415062412	PUBLIX VEGGI-GREEN ORIGINAL CUT GREEN BEANS
041415062856	PUBLIX MICROWAVEABLE CARROTS
041415063419	PUBLIX CUT GREEN BEANS
041415063532	PUBLIX GREENWISE ORGANIC CUT LEAF SPINACH
041415064416	PUBLIX SLICED MUSHROOMS 
041415064539	PUBLIX GREENWISE ORGANIC WHOLE BLUEBERRIES
041415065413	PUBLIX WHOLE MUSHROOMS 
041415065536	PUBLIX GREENWISE ORGANIC BROCCOLI FLORETS
041415067141	PUBLIX PINEAPPLE TIDBITS
041415067417	PUBLIX WHOLE PEELED TOMATOES
041415067530	PUBLIX GREENWISE ORGANIC WHOLE MIXED BERRIES
041415068148	PUBLIX PINEAPPLE TIDBITS
041415068537	PUBLIX GREENWISE ORGANIC WHOLE RASPBERRIES
041415069411	PUBLIX DICED TOMATOES
041415069534	PUBLIX GREENWISE ORGANIC SWEET CORN
041415070417	PUBLIX CRUSHED TOMATOES
041415070530	PUBLIX GREENWISE ORGANIC SWEET PEAS
041415071537	PUBLIX GREENWISE ORGANIC WHOLE STRAWBERRIES
041415073418	PUBLIX STEMS & PIECES MUSHROOMS
041415074415	PUBLIX LEAF SPINACH
041415075535	PUBLIX BROCCOLI FLORETS
041415076532	PUBLIX BABY LIMA BEANS
041415077416	PUBLIX GREENWISE ORGANIC WHOLE KERNEL CORN
041415078413	PUBLIX GREENWISE ORGANIC SWEET PEAS
041415078536	PUBLIX WHITE KERNEL SWEET CORN
041415079533	PUBLIX CUBED BUTTERNUT SQUASH
041415080539	PUBLIX PEPPER TRIO
041415081413	PUBLIX GREENWISE ORGANIC CUT GREEN BEANS
041415081536	PUBLIX PETITE GREEN PEAS
041415082533	PUBLIX WHOLE BRUSSELS SPROUTS
041415083141	GREENWISE ORGANIC UNSWEETENED APPLESAUCE 4-4OZ CUP
041415083530	PUBLIX CUT GREEN BEANS
041415084537	PUBLIX MIXED VEGETABLES CAR/CRN/GRN BEAN/PEAS
041415085411	PUBLIX PETITE DICED TOMATOES
041415085534	PUBLIX BROCCOLI FLORETS
041415086418	PUBLIX NO SALT ADDED GREEN BEANS
041415086531	PUBLIX CALIFORNIA BLEND 
041415087415	PUBLIX ITALIAN CUT GREEN BEANS
041415087538	PUBLIX CUT BROCCOLI
041415088146	PUBLIX UNSWEETENED APPLESAUCE
041415088412	PUBLIX NO SALT ADDED WHOLE KERNEL SWEET CORN
041415089532	PUBLIX CRINKLE CUT CARROTS
041415090415	PUBLIX NO SALT ADDED SWEET GREEN PEAS
041415090538	PUBLIX CAULIFLOWER FLORETS
041415091535	PUBLIX FRENCH CUT GREEN BEANS
041415092419	PUBLIX DICED TOMATOES
041415092532	PUBLIX CUT POLE BEANS (GREEN BEANS)
041415093416	PUBLIX TOMATO PUREE
041415093539	PUBLIX GREEN PEAS
041415094147	PUBLIX PUMPKIN
041415094536	PUBLIX PEAS AND DICED CARROTS (GARDEN DUO)
041415095533	PUBLIX CHOPPED SPINACH
041415096530	PUBLIX CUT LEAF SPINACH
041415097537	PUBLIX JAPANESE BLEND BROC/GRNBEAN/RED PEP/MUSH
041415098534	PUBLIX ITALIAN BLEND CAULI/ZUC/LIMA/CARROT
041415099531	PUBLIX ALPINE BLEND BROCCOLI/CAULIFLOWER
041415100534	PUBLIX ROMA BLEND (MIXED VEGETABLES)
041415101531	PUBLIX BABY LIMA BEANS
041415102538	PUBLIX FORDHOOK LIMA BEANS
041415105539	PUBLIX CUT OKRA
041415106536	PUBLIX VEGETABLE SOUP MIX 
041415107533	PUBLIX GUMBO MIX OKRA/CRN/CLRY/ONION/RED PEP
041415108530	PUBLIX WHOLE BABY OKRA
041415109537	PUBLIX CHOPPED COLLARD GREENS
041415110533	PUBLIX SLICED YELLOW SQUASH
041415112414	PUBLIX GREENWISE ORGANIC TOMATO PASTE
041415112537	PUBLIX CHOPPED TURNIP GREENS
041415112865	PUBLIX GREENWISE ORGANIC BABY-CUT CARROTS
041415113145	PUBLIX APPLE FRUIT SQUEEZE 12-3.2 OZ POUCHES
041415113862	PUBLIX GREENWISE ORGANIC WHOLE CARROTS
041415114142	PUBLIX APPLE STRAWBERRY FRUIT SQUEEZE 12-3.2 OZ PS
041415114418	PUBLIX GREENWISE ORGANIC DICED TOMATOES
041415114531	PUBLIX YELLOW KERNEL SWEET CORN
041415114869	PUBLIX GREENWISE ORGANIC CARROT CHIPS
041415115415	PUBLIX GREENWISE ORGANIC CRUSHED TOMATOES IN PUREE
041415115538	PUBLIX GREENWISE ORGANIC MIXED VEGETABLES
041415115866	PUBLIX GREENWISE ORGANIC SHREDDED CARROTS
041415116412	PUBLIX NO SALT ADDED DICED TOMATOES
041415116535	PUBLIX GREENWISE ORGANIC CUT GREEN BEANS
041415117532	PUBLIX GREENWISE ORGANIC CAULIFLOWER FLORETS
041415118539	PUBLIX GREENWISE ORGANIC CALIFORNIA BLEND
041415125148	PUBLIX GREENWISE ORG YELLOW CLING DICED PEACES  
041415126145	PUBLIX GREENWISE ORGANIC DICED PEARS 
041415305861	PUBLIX BROCCOLI FLORETS
041415306868	PUBLIX BRUSSELS SPROUTS
041415315860	PUBLIX GREEN BEANS
041415322868	PUBLIX SUGAR SNAP PEAS
041415323865	PUBLIX SNOW PEAS
041415329867	PUBLIX OKRA
041415334861	PUBLIX FRENCH GREEN BEANS
041415337862	PUBLIX ENGLISH PEAS
041415343863	PUBLIX BABY BRUSSELS SPROUTS
041415344860	PUBLIX ASPARAGUS TIPS
041415354869	PUBLIX SNOW PEAS
041415355866	PUBLIX SUGAR SNAP PEAS
041415358867	PUBLIX GREENWISE ORGANIC 50/50 BLEND SPNCH/SPRNG
041415359864	PUBLIX GREENWISE ORGANIC BABY ARUGULA
041415360860	PUBLIX GREENWISE ORGANIC ITALIAN BLEND
041415361867	PUBLIX GREENWISE ORGANIC BABY ROMAINE
041415362864	PUBLIX GREENWISE ORGANIC BABY SPINACH
041415365865	PUBLIX GREENWISE ORGANIC SPRING MIX
041415367869	PUBLIX GREENWISE ORGANIC SPRING MIX
041415376861	PUBLIX GREENWISE ORGANIC SPINACH
041415492868	PUBLIX PORTABELLA STUFFING MUSHROOMS
041415498860	Greenwise Organic Rainbow Baby Carrots
041443043032	MARGARET HOLMES TENDER YELLOW CUT SQUASH
041443093006	MARGARET HOLMES CUT OKRA
041443102111	MARGARET HOLMES COLLARD GREENS
041443102210	MARGARET HOLMES KALE GREENS
041443102319	MARGARET HOLMES MUSTARD GREENS
041443102418	MARGARET HOLMES FANCY SPINACH
041443102517	MARGARET HOLMES CHOPPED TURNIP GREENS
041443102616	MARGARET HOLMES TURNIP GREENS AND ROOTS
041443110628	MARGARET HOLMES TENDER YELLOW CUT SQUASH
041443110727	MARGARET HOLMES CUT GREEN BEANS
041443111816	MARGARET HOLMES TINY BUTTER BEANS
041443112127	MARGARET HOLMES COLLARD GREENS
041443112448	MARGARET HOLMES FANCY CHOPPED SPINACH
041443112523	MARGARET HOLMES TURNIP GREENS
041443112714	MARGARET HOLMES MIXED GREENS
041443113216	MARGARET HOLMES DICED RUTABEGAS
041443113421	MARGARET HOLMES ITALIAN GREEN BEANS
041443113438	MARGARET HOLMES CUT GREEN BEANS
041443113445	MARGARET HOLMES ITALIAN GREEN BEANS
041443113452	MARGARET HOLMES ITALIAN GREEN BEANS
041443114237	MARGARET HOLMS LOW SODIUM SPINACH
041443116125	MARGARET HOLMES MEDIUM GREEN LIMA BEANS
041443118549	MARGARET HOLMS TURNIP GREENS
041443142643	Margaret Holmes Baby Lima Beans
041443142674	Margaret Holmes Mixed Vegetables
041443142681	Margaret Holmes Cut White Corn
041443142698	Margaret Holmes Italian Green Beans
041443142704	Margaret Holmes Broccoli Florets
041443153038	MARGARET HOLMES WHOLE PEELED TOMATOES
041443189723	MARGARET HOLMES WHOLE POTATOES
041443903633	MARGARET HOLMES CUT GREEN BEANS
041459111114	Mitchell Shoe Peg Whole Kernel Sweet Corn
041498110819	SWEET HARVEST LITE FRUIT COCKTAIL
041498112004	SWEET HARVEST CRUSHED PINEAPPLE
041498112202	SWEET HARVEST PINEAPPLE CHUNKS
041498115005	HAPPY HARVEST WHOLE KERNEL SWEET CORN
041498120511	HAPPY HARVEST CUT GREEN BEANS
041498120658	HAPPY HARVEST SWEET PEAS
041498120696	HAPPY HARVEST SLICED CARROTS
041498120795	HAPPY HARVEST WHOLE POTATOES
041498131289	HAPPY HARVEST LEAF SPINACH
041498162399	LUNCH BUDDIES NATURAL APPLESAUCE
041498164287	SEASONS CHOICE SUPER SWEET WHOLE KERNAL CORN
041498170219	BENITA CHOPPED GREEN CHILES
041501010068	ORTEGA FIRE ROASTED DICED GREEN CHILES
041564123453	One-Pie Squash
041564123460	One-Pie Pumpkin
041735140623	PRICE CHOPPER WHITE POTATOES
042396800055	MOTHERS MIAD SLICED POTATOES LOW SODIUM
042563000202	WOODSTOCK ORGANIC PETITE GREEN PEAS
042563000363	WOODSTOCK ORGANIC DICED TOMATOES IN JUICE
042563001308	WOODSTOCK ORGANIC MIXED BERRIES
042563001322	WOODSTOCK ORGANIC WILD BLUEBERRIES
042563001360	WOODSTOCK ORGANIC RED RASPBERRIES
042563001384	WOODSTOCK ORGANIC WHOLE STRAWBERRIES
042563001544	WOODSTOCK ORGANIC SUPERSWEET CUT CORN
042563001568	WOODSTOCK ORGANIC  WHOLE POD EDAMAME
042563001582	WOODSTOCK ORGANIC CUT GREEN BEANS
042563001605	WOODSTOCK ORGANIC MIXED VEGETABLES
042563001629	WOODSTOCK ORGANIC GREEN PEAS
042563001643	WOODSTOCK ORGANIC CUT SPINACH
042563007478	WOODSTOCK ORGANIC FRZN SHIITAKE MUSHROOMS
042563007485	WOODSTOCK ORGANIC MIXED MUSHROOMS
042563007492	WOODSTOCK ORGANIC WHOLE BABY ASPARAGUS
042563007638	WOODSTOCK ORGANIC DICED MANGOES
042563007805	WOODSTOCK ORGANIC SHELLED EDAMAME
042563007874	WOODSTOCK ORGANIC BROCCOLI FLORETS
042563007881	WOODSTOCK ORGANIC TROPICAL FRUIT BLEND .6
042563007935	WOODSTOCK ORGANIC DARK SWEET CHERRIES
042563008055	WOODSTOCK ORGANIC MEDJOOL DATES
042563011055	WOODSTOCK ORGANIC SUGAR SNAP PEAS
042563011062	WOODSTOCK ORGANIC TRI-COLORED PEPPERS
042563011079	Woodstock Farms Organic Baby French Beans
042563012137	WOODSTOCK ORGANIC PINEAPPLE CHUNKS
042563012434	WOODSTOCK ORGANIC SUPERSWEET WHITE CORN
042563015923	WOODSTOCK CHOPPED KALE
042563015930	WOODSTOCK SLICED OKRA
042563015954	WOODSTOCK ORGANIC BRUSSELS SPROUTS
042563015961	WOODSTOCK CHOPPED COLLARD GREENS
042563016289	WOODSTOCK ORGANIC POMEGRANATE KERNELS
042563017002	WOODSTOCK ORGANIC SLICE BANANAS
042563017125	WOODSTOCK ORGANIC GRILLED ZUCCHINI
042563017132	WOODSTOCK ORGANIC GRILLED EGGPLANT
042563017149	WOODSTOCK ORGANIC GRILLED RED PEPPERS
042563017385	WOODSTOCK ORGANIC  CHOPPED KALE
042743230528	EL MEXICANO MEXICAN STYLE WHITE HOMINY IN BRINE
042743230733	EL MEXICANO WHOLE GREEN CHILES
043182008518	NATIVE FOREST PINEAPPLE CHUNKS
043182008525	NATIVE FOREST ORGANIC PINEAPPLE SLICES
043182008549	NATIVE FOREST ORGANIC CRUSHED PINEAPPLE
043182008556	NATIVE FOREST ORGANIC MANGO CHUNKS
043182008563	NATIVE FOREST ORGANIC PAPAYA CHUNKS
043182008570	NATIVE FOREST ORGANIC TROPICAL FRUIT
043182008686	NATIVE FOREST ORGANIC MANDARINS
043182008907	NATIVE HARVEST ORGANIC HEARTS OF PALM
043182008914	NATIVE FOREST QUARTERED ARTICHOKE HEARTS
043182008921	NATIVE FOREST FANCY WHOLE ARTICHOKE HEARTS
043600000735	WHITE HOUSE UNSWEETENED APPLESAUCE
043600000773	WHITE HOUSE NATURAL PLUS APPLESAUCE
043600000780	WHITEHOUSE ALL NATURAL PLUS APPLESAUCE
043600001060	WHITE HOUSE CHUNKY APPLE SAUCE 6 PAK
043600001091	WHITEHOUSE NATURAL PLUS APPLESAUCE
043600005303	WHITE HOUSE FRUITASTICS APPLE SAUCE 4-POUCHES
043600005310	WHITEHOUSE FRUITASTICS APPLE SAUCE SUPER STRAW
044300054554	AUNT NELLIE'S SLICED BEETS
044300123304	LA CHOY BEAN SPROUTS
044300123915	LA CHOY SLICED WATER CHESTNUTS
044300123939	LA CHOY WHOLE WATER CHESTNUTS
044300123953	LA CHOY SLICED BAMBOO SHOOTS
044738073196	THEPPADUNG COCONUT CO., LTD YOUNG SWEET CORN
044738075121	CHAOKOH BAMBOO SHOOT TIP
044738210690	CHAOKOH YOUNG GREEN JACKFRUIT
044738219068	CHAOKOH BAMBOO SHOOT
044738219501	CHAOKOH BAMBOO SHOOT
044738219563	CHAOKOH BAMBOO SHOOT
045255111118	MELISSA'S SHALLOTS
045255111125	MELISSA'S SUNFLOWER CHOKES
045255113662	MELISSA'S KUMQUATS
045255115536	MELISSA'S WHITE BOILER ONIONS
045255115543	MELLISSA'S CIPOLLINE ONIONS
045255117233	MELISSA'S HEARTS OF PALM
045255117264	MELISSA'S ALOE VERA
045255117707	MELISSA'S WHITE PEARL ONIONS
045255118643	MELISSA'S BABY RED POTATOES
045255118803	MELISSA'S BABY DUTCH YELLOW POTATOES
045255118834	MELISSA'S BABY PURPLE POTATOES
045255119671	MELISSA'S SWEET YOUNG COCONUT
045255120295	MELISSA'S FRESH PEELED GARLIC
045255120684	MELISSA'S OJAI PIXIE TANGERINES
045255123357	MELISSA'S MILD FIRE ROASTED SWEET RED BELL PEPPERS
045255124125	MELISSA'S RAMBUTANS
045255126396	MELISSA'S GREEN MUSCATO GRAPES
045255126778	MELISSA'S RED MUSCATO GRAPES
045255128345	MELISSA'S BABY BEETS
045255129588	MELISSA'S DUTCH YELLOW POTATOES
045255135732	MELLISA'S FINGERLING POTATO MEDLEY
045255137859	MELISSA'S ORGANIC EDAMAME SOYBEANS SHELLED
045255141214	MELISSA'S GEMSTONE POTATOES
045255141931	MELISSA'S GOLDENBERRIES
045255142488	MELISSA'S JALAPENO PEPPERS
045255143409	MELISSA'S EDAMAME SOYBEANS SHELLED
045255143416	MELISSA'S EDAMAME SOYBEANS IN SHELL
045255148404	MELISSA'S WHITE BOILER ONIONS
045255148428	MELISSA'S RED PEARL ONIONS
045255148435	MELISSA'S WHITE PEARL ONIONS
045255148442	MELISSA'S GOLD PEARL ONIONS
045255148459	MELISSA'S ASSORTED PEARL ONIONS
045255148466	MELISSA'S CIPOLLINE ONIONS
045388800149	POPEYE SUPERFOODS SPINACH
045400800522	ME TOO CUT GREEN BEANS
045400800546	ME TOO SWEET PEAS
045400800584	ME TOO FRENCH CUT GREEN BEANS
045400800607	ME TOO MIXED VEGETABLES WITH POTATOES
045868000014	BLUEBERRIES
046000832012	OLD EL PASO WHOLE GREEN CHILES
046000832517	OLD EL PASO CHOPPED MILD GREEN CHILES
046000833316	OLD DE PASO CHOPPED GREEN CHILES
046340001437	DANDREA  ROMAINE LETTUCE
047439190353	MODERN FARMS EXOTICS MAITAKE(HEN OF THE WOODS)MSHR
047439190407	MODERN FARMS MUSHROOM BLEND
047439274589	MODERN FARMS HEIRLOOM POTABELLA MUSHROOMS
047439500527	MODERN FARMS EXOTICS OYSTER MUSHROOMS
047439500534	MODERN FARMS ENOKI MUSHROOMS
048196210025	UGLY PRODUCE ZUCCHINI
048196210032	LOWES GREEN PEPPERS - BAG
048196210049	LOWES CUCUMBERS - BAG
048196210070	LOWES YELLOW SQUASH - BAG
048255500104	KITCHEN FARMS WHITE POTATOES
048255530507	KITCHEN FARMS BAKING POTATOES
050269602835	KEYSTONE FRUIT MARKETING MAYAN SWEETS SWEET ONIONS
050300314659	Superfine Succotash
050300334152	SUPERFINE TOMATOES WITH CORN & ORKA
050300334350	SUPERFINE TOMATOES WITH OKRA
050300334459	SUPERFINE TRIPLE SUCCOTASH
050380100005	SDL NAVEL ORANGES
050600021011	FRUIT ME UP SINGLES ONLY APPLES
050600022018	FRUIT ME UP SINGLES APPLES, STRAWBERRIES, BANANAS
050600023015	FRUIT ME UP APPLES, PEACHES, APRICOTS
050600024012	FRUIT ME UP SINGLES APPLES, MANGOS, PINEAPPLES
050600032017	FRUIT ME UP! BOOST BANANA, MANGO, COCONUT 
050600034011	FRUIT ME UP! BOOST BLUEBERRY, BANANA & CHERRY 
050600426021	Old Virginia Natural Apple Sauce
050700001135	Hy-Top Whole Kernel Golden Sweet Corn
050700003993	Hy-Top Shelled Field Peas with Snaps
050700009100	HY TOP SMALL WHOLE BEETS
050700009124	Hy-Top Whole Kernel Golden Sweet Corn NSA
050700009155	Hy-Top Mixed Vegetables
050700009179	HY TOP SWEET PEAS
050700009193	HY TOP SMALL WHOLE WHITE POTATOES
050700009230	HY TOP SLICED WHITE POTATOES
050700009438	HY TOP CUT GREEN BEANS NSA
050700009513	HY TOP VERY YOUNG SMALL EARLY PEAS
050700009667	HY TOP CUT  BLUE LAKE GREEN BEANS
050700009674	HY TOP FRENCH STYLE GREEN BEANS
050700009810	HYTOP GARDEN GREEN LIMA BEANS
050700009834	HY TOP CUT  BEETS
050700009933	HY-TOP SLICED CARROTS
050700010113	Hy-Top Whole Kernel Golden Sweet Corn
050700011318	HY TOP MIXED GREENS
050700011387	HY TOP CHOPPED TURNIP GREENS WITH DICED TURNIPS
050700017099	HY TOP WHOLE PEELED TOMATOES
050700036779	HY TOP DICED TOMATOES
050700047300	HY TOP YELLOW CLING PEACH SLICES IN JUICE & WATER
050700047317	HY TOP FRUIT COCKTAIL LITE
050700047959	HY TOP DICED TOMATOES
050700050355	HY TOP SOLID PACK PUMPKIN
050700087863	PARADE CUT BLUE LAKE GREEN BEANS
050700088068	PARADE SWEET PEAS
050700088075	PARADE SMALL WHOLE WHITE POTATOES
050700094960	Hy-Top Blackberries
050700094977	Hy-Top Sliced Peaches
050700095486	HY TOP CRUSHED TOMATOES
050700241265	HY TOP CUT ASPARAGUS SPEARS
050700247250	HY TOP CRUSHED PINEAPPLE
050700257006	HY TOP CHUNK PINEAPPLE
050700257396	HY TOP GOLDEN HOMINY
050700261058	HY TOP MUSHROOMS PIECES & STEMS
050700261195	HY TOP SLICE MUSHROOMS
050700265230	Hy-Top Sweet Peas
050700267623	HY TOP SLICE PINEAPPLE
050700273549	Hy-Top Whole Strawberries
050700275185	HY TOP TOMATO PASTE
050700275222	HY TOP TOMATO PASTE
050700275703	HY TOP WHOLE PEELED TOMATOES
050700480428	HY TOP DICED GREEN CHILES
050700482033	HY-TOP PETITE DICED TOMATOES
050700482064	Hy-Top Mango Chunks
050700487670	HY TOP APPLESAUCE 6-4OZ CUPS
050700495927	Hy-Top Blueberries
050700552507	HY-TOP DICED CARROTS
050700552699	Hy-Top Berry Medley
050700555430	HY TOP DICED POTATOES
050700560342	HY TOP PINEAPPLE TIDBITS IN PINEAPPLE JUICE 4CT
050700560861	HY TOP SOLID PACK PUMPKIN
050700562414	HY-TOP APPLESAUCE UNSWEETENED
050700562445	HY-TOP APPLESAUCE UNSWEETENED
050700562940	HY TOP CHOPPED COLLARD GREENS
050700563725	HY TOP WHITE HOMINY
051933001107	WYLWOOD BROCCOLI
051933001206	WYLWOOD CALIFORNIA MEDLEY
051933001305	WYLWOOD CUT OKRA
051933001800	WYLWOOD MINI CORN ON THE COB 6 CT
051933001909	WYLWOOD PEPPER STIR FRY
051933002104	WYLWOOD STIR FRY VEGETABLES
051933002302	WYLWOOD BABY LIMA BEANS
051933002401	WYLWOOD WHOLE KERNEL CORN
051933002906	WYLWOOD GREEN PEAS
051933003002	WYLWOOD CUT GREEN BEANS
051933005303	Wylwood Collard Greens
051933007703	WYLWOOD WHOLE KERNEL CORN
051933007802	WYLWOOD CUT GREEN VEGETABLES
051933008304	WYLWOOD SWEET PEAS
051933008403	WYLWOOD FRENCH STYLE GREEN BEANS
051933008601	WYLWOOD MUSHROOMS PIECES AND STEMS
051933008908	WYLWOOD SLICED CARROTS
051933009004	WYLWOOD SHHORT CUT GREEN BEANS
051933009103	WYLWOOD MIXED VEGETABLES
051933009400	WYLWOOD SLICED MUSHROOMS
051933009509	WYLWOOD CUT LEAF SPINACH
